[Lenovo System Update build: 2021-03-31 2.0.0.1]	28/07/2021 00:45:50

Info	2021-07-28 , 12:47:12.313
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: Result for USB\VID_0BDA&PID_4852 = False

Info	2021-07-28 , 12:47:12.313
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String[] pnpIDs)
	Message:  result: False

Info	2021-07-28 , 12:47:12.313
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _PnPID Result-> False

Info	2021-07-28 , 12:47:12.313
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.313
	at Tvsu.Beans.UpdateDetector.LoadCoreqDependency()
	Message: The update Bluetooth Driver - 10 [64] download failed, the file C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\5zlc020f1evv38c0_82h7_8852\ does not exist or the file's CRC is incorrect..

Warning	2021-07-28 , 12:47:12.313
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('5zlc020f1evv38c0_82h7_8852','Bluetooth Driver - 10 [64]','NotApplicable','1.8.1037.3003', '', 'Optional')

Info	2021-07-28 , 12:47:12.315
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 10.0.18362.31260^, getVersion: , Validation xmldate: 2020-04-10, getdate: , Result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin And ID: 1

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'win10', Value Received: 'win10'

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalOs(String[] oSs)
	Message:  oSs: {"WIN10", 
"WIN10.*", 
"WIN10-ENT", 
"WIN10-ENT.*", 
"WIN10-PRO", 
"WIN10-PRO.*", 
} os: WIN10 result: True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _OS Result-> True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _CPUAddressWidth Result-> True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Or ID: 2

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: Result for USB\VID_0BDA&PID_0177 = False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String[] pnpIDs)
	Message:  result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _PnPID Result-> False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Beans.UpdateDetector.LoadCoreqDependency()
	Message: The update Multicard Reader Driver for Realtek - 10 [64] download failed, the file C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010fx4hsgjc0_r_s360_14itl\ does not exist or the file's CRC is incorrect..

Warning	2021-07-28 , 12:47:12.318
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs3010fx4hsgjc0_r_s360_14itl','Multicard Reader Driver for Realtek - 10 [64]','NotApplicable','10.0.18362.31260', '', 'Optional')

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 1.8.1030.3013^, getVersion: , Validation xmldate: 2020-11-02, getdate: , Result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin And ID: 1

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'win10', Value Received: 'win10'

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalOs(String[] oSs)
	Message:  oSs: {"WIN10", 
"WIN10.*", 
"WIN10-ENT", 
"WIN10-ENT.*", 
"WIN10-PRO", 
"WIN10-PRO.*", 
} os: WIN10 result: True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _OS Result-> True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _CPUAddressWidth Result-> True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Or ID: 2

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: Result for USB\VID_0BDA&PID_C123 = False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String[] pnpIDs)
	Message:  result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _PnPID Result-> False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Beans.UpdateDetector.LoadCoreqDependency()
	Message: The update Bluetooth Driver for Realtek - 10 [64] download failed, the file C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010fw7jnjjc0_r_s360_14itl\ does not exist or the file's CRC is incorrect..

Warning	2021-07-28 , 12:47:12.318
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs3010fw7jnjjc0_r_s360_14itl','Bluetooth Driver for Realtek - 10 [64]','NotApplicable','1.8.1030.3013', '', 'Optional')

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 10.13.19041.11^, getVersion: 10.13.19041.12, Validation xmldate: 2020-11-04, getdate: 20201126, Result: True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: True

Warning	2021-07-28 , 12:47:12.318
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs3010fg0w7kjc0_so_s360_14itl','Integrated Camera Driver for Sonix - 10 [64]','AlreadyInstalled','10.13.19041.11', '', 'Optional')

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 4.5.4.4^, getVersion: , Validation xmldate: 2020-04-17, getdate: , Result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin And ID: 1

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'win10', Value Received: 'win10'

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalOs(String[] oSs)
	Message:  oSs: {"WIN10", 
"WIN10.*", 
"WIN10-ENT", 
"WIN10-ENT.*", 
"WIN10-PRO", 
"WIN10-PRO.*", 
} os: WIN10 result: True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _OS Result-> True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _CPUAddressWidth Result-> True

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Or ID: 2

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: Result for USB\VID_05E3&PID_0761 = False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String[] pnpIDs)
	Message:  result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _PnPID Result-> False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.318
	at Tvsu.Beans.UpdateDetector.LoadCoreqDependency()
	Message: The update Multicard Reader Driver for Genesys - 10 [64] download failed, the file C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010fx4hsgjc0_g_s360_14itl\ does not exist or the file's CRC is incorrect..

Warning	2021-07-28 , 12:47:12.334
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs3010fx4hsgjc0_g_s360_14itl','Multicard Reader Driver for Genesys - 10 [64]','NotApplicable','4.5.4.4', '', 'Optional')

Info	2021-07-28 , 12:47:12.334
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.340
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'ggcn26*', Value Received: 'ggcn26ww'

Info	2021-07-28 , 12:47:12.340
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:12.340
	at Tvsu.Gur.EgatherDetectionMethods.EvalBiosByLevel(String levelPattern)
	Message: Level pattern-> GGCN26* Bios: GGCN26WWPartial result-> True

Info	2021-07-28 , 12:47:12.340
	at Tvsu.Gur.EgatherDetectionMethods.EvalBiosByLevel(String[] levelPatterns)
	Message: Result-> True

Info	2021-07-28 , 12:47:12.340
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Bios Result-> True

Info	2021-07-28 , 12:47:12.340
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: True

Warning	2021-07-28 , 12:47:12.340
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('ggcn26ww','BIOS Update - 10 [64]','AlreadyInstalled','GGCN26WW', '', 'Recommended')

Info	2021-07-28 , 12:47:12.343
	at Tvsu.Engine.DataBase.ChangeStatus(Update updateInfo, UpdateStatus status)
	Message: change update 01lf02afar2w6jb0_s360_14itl status to PICK_LIST

Info	2021-07-28 , 12:47:12.343
	at Tvsu.Engine.DataBase.ChangeStatus(Update updateInfo, UpdateStatus status)
	Message: change update 3bs3010fw7jnjjc0_i_s360_14itl status to PICK_LIST

Info	2021-07-28 , 12:47:12.343
	at Tvsu.Engine.DataBase.ChangeStatus(Update updateInfo, UpdateStatus status)
	Message: change update 3bs301afzca38jc0_s360_14itl status to PICK_LIST

Info	2021-07-28 , 12:47:12.343
	at Tvsu.Engine.DataBase.ChangeStatus(Update updateInfo, UpdateStatus status)
	Message: change update 3bsv010fr11rbjc0_s360_14itl status to PICK_LIST

Info	2021-07-28 , 12:47:12.359
	at Tvsu.Engine.DataBase.ChangeStatus(Update updateInfo, UpdateStatus status)
	Message: change update 3bs301afflcq6jc0_s360_14itl status to PICK_LIST

Info	2021-07-28 , 12:47:12.366
	at Tvsu.Engine.DataBase.ChangeStatus(Update updateInfo, UpdateStatus status)
	Message: change update 3bs3010fk59kfjc0_s360_14itl status to PICK_LIST

Info	2021-07-28 , 12:47:12.366
	at Tvsu.Coreq.CoreqProcessor.ProcessUpdatesImplementation(Update[] updates)
	Message: Ending Coreq process: Return6Updates

Info	2021-07-28 , 12:47:12.366
	at Tvsu.Coreq.CoreqProcessor.ProcessUpdatesImplementation(Update[] updates)
	Message: Ending Coreq process: Return6Updates

Info	2021-07-28 , 12:47:12.491
	at Tvsu.Engine.Task.Task.StartExecution()
	Message: Executing the PostProcess PackageRecognizerProcess

Info	2021-07-28 , 12:47:12.491
	at Tvsu.Engine.Task.Task.StartExecution()
	Message: The process PackageRecognizerProcesshas been finished.

Info	2021-07-28 , 12:47:12.491
	at Tvsu.Sdk.SuSdk.GetApplicableUpdates(searchingFolderDelegate spd, showErrMsgDelegate sed)
	Message: PostTask

Info	2021-07-28 , 12:47:12.491
	at Tvsu.Logic.ProgressThread.<StartSearch>d__35.MoveNext()
	Message: Return Applicable Updates

Warning	2021-07-28 , 12:47:12.507
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('01lf02afar2w6jb0_s360_14itl','Lenovo Fn and Function Keys - 10 [64]','Applicable','1.0.2.0', '', 'Recommended')

Warning	2021-07-28 , 12:47:12.514
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs3010fw7jnjjc0_i_s360_14itl','Bluetooth Driver for Intel - 10 [64]','Applicable','22.10.0.2', '', 'Recommended')

Warning	2021-07-28 , 12:47:12.514
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs301afzca38jc0_s360_14itl','Intel Management Engine Interface (MEI) Driver - 10 [64]','Applicable','2035.15.0.1807', '', 'Recommended')

Warning	2021-07-28 , 12:47:12.514
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bsv010fr11rbjc0_s360_14itl','Intel VGA Driver - 10 [64]','Applicable','27.20.100.8853', '', 'Recommended')

Warning	2021-07-28 , 12:47:12.514
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs301afflcq6jc0_s360_14itl','Intel Chipset Driver - 10 [64]','Applicable','10.1.24.5', '', 'Recommended')

Warning	2021-07-28 , 12:47:12.530
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs3010fk59kfjc0_s360_14itl','Audio Driver - 10 [64]','Applicable','10.29.0.4426', '', 'Recommended')

Info	2021-07-28 , 12:47:12.530
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.SendMetricOfProblematicPackage(UpdateInformation[] updates)
	Message: Get UpDateHistory list...

Info	2021-07-28 , 12:47:12.530
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.SendMetricOfProblematicPackage(UpdateInformation[] updates)
	Message: Before sort update list:
length: 0


Info	2021-07-28 , 12:47:12.530
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.SendMetricOfProblematicPackage(UpdateInformation[] updates)
	Message: After sort update list:
length: 0


Info	2021-07-28 , 12:47:12.575
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder.UpdateADPolicySettings()
	Message: ScheduleFile is exist , ScheduleTask is exist ,Use ScheduleTask  create ScheduleFile

Info	2021-07-28 , 12:47:12.575
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.CreateSchedule()
	Message: Task ScheduleInfo info: DayOfWeekSch Thursday, DayOfMonthSch , UTCTimeToCheck 18:45:51, SchedulerAbility OFF

Info	2021-07-28 , 12:47:12.575
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.CreateSchedule()
	Message: Settings in UpdateSchedule.xml is same with task, not need to update

Info	2021-07-28 , 12:47:12.575
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder..ctor()
	Message: Request ScheduleInfo info: Frequency , PackageType , DayOfWeek , DayOfMonth , UTCTimeToCheck , SchedulerAbility , RecommendedAutoUpdates , Notify 

Info	2021-07-28 , 12:47:12.575
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder..ctor()
	Message: UpdateSchedule.xml ScheduleInfo info: Frequency Weekly, PackageType Critical, DayOfWeek Thursday, DayOfMonth , UTCTimeToCheck 18:45:51, SchedulerAbility OFF, RecommendedAutoUpdatesOFF, Notify DownloadAndInstallIfNoReboot

Info	2021-07-28 , 12:47:12.575
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder..ctor()
	Message: Combine ScheduleInfo info: Frequency Weekly, PackageType Critical, DayOfWeek Thursday, DayOfMonth , UTCTimeToCheck 18:45:51, SchedulerAbility OFF, RecommendedAutoUpdates OFF, Notify DownloadAndInstallIfNoReboot

Info	2021-07-28 , 12:47:12.644
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder.<GetIgnoredUpdates>d__19.MoveNext()
	Message: MetricsEnabled is NO

Info	2021-07-28 , 12:47:41.913
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder.UpdateADPolicySettings()
	Message: ScheduleFile is exist , ScheduleTask is exist ,Use ScheduleTask  create ScheduleFile

Info	2021-07-28 , 12:47:41.913
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.CreateSchedule()
	Message: Task ScheduleInfo info: DayOfWeekSch Thursday, DayOfMonthSch , UTCTimeToCheck 18:45:51, SchedulerAbility OFF

Info	2021-07-28 , 12:47:41.913
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.CreateSchedule()
	Message: Settings in UpdateSchedule.xml is same with task, not need to update

Info	2021-07-28 , 12:47:41.913
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder..ctor()
	Message: Request ScheduleInfo info: Frequency , PackageType , DayOfWeek , DayOfMonth , UTCTimeToCheck , SchedulerAbility , RecommendedAutoUpdates , Notify 

Info	2021-07-28 , 12:47:41.913
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder..ctor()
	Message: UpdateSchedule.xml ScheduleInfo info: Frequency Weekly, PackageType Critical, DayOfWeek Thursday, DayOfMonth , UTCTimeToCheck 18:45:51, SchedulerAbility OFF, RecommendedAutoUpdatesOFF, Notify DownloadAndInstallIfNoReboot

Info	2021-07-28 , 12:47:41.913
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder..ctor()
	Message: Combine ScheduleInfo info: Frequency Weekly, PackageType Critical, DayOfWeek Thursday, DayOfMonth , UTCTimeToCheck 18:45:51, SchedulerAbility OFF, RecommendedAutoUpdates OFF, Notify DownloadAndInstallIfNoReboot

Info	2021-07-28 , 12:47:41.983
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.RequestResponder.<DownloadAndInstallUpdatesAsync>d__14.MoveNext()
	Message: MetricsEnabled is NO

Info	2021-07-28 , 12:47:42.430
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.<SystemUpdate_DownloadAndInstallUpdates>d__120.MoveNext()
	Message: DownloadOnly update list:
length: 0


Info	2021-07-28 , 12:47:42.430
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.<SystemUpdate_DownloadAndInstallUpdates>d__120.MoveNext()
	Message: InstallOnly update list:
length: 0


Info	2021-07-28 , 12:47:42.430
	at Lenovo.Modern.Plugins.SystemUpdatePlugin.SystemUpdateAgent.<SystemUpdate_DownloadAndInstallUpdates>d__120.MoveNext()
	Message: DownloadAndInstall update list:
length: 1
Lenovo Fn and Function Keys - 10 [64][reboot type 3]


Info	2021-07-28 , 12:47:42.430
	at System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1.Start[TStateMachine](TStateMachine& stateMachine)
	Message: Starting the DownLoad and install Updates process...

Info	2021-07-28 , 12:47:42.430
	at System.Runtime.CompilerServices.AsyncTaskMethodBuilder.Start[TStateMachine](TStateMachine& stateMachine)
	Message: Reporting progress for the Install

Info	2021-07-28 , 12:47:42.430
	at Tvsu.Logic.ProgressThread.<StartDownloadAndInstall>d__40.MoveNext()
	Message: Install Updates

Info	2021-07-28 , 12:47:42.430
	at Tvsu.Sdk.SuSdk.InstallUpdates(Update[] updatesInstall, Update[] updatesDefer, downloadingDelegate downDelegate)
	Message: PreTask

Info	2021-07-28 , 12:47:42.430
	at Tvsu.Sdk.SuSdk.InstallUpdates(Update[] updatesInstall, Update[] updatesDefer, downloadingDelegate downDelegate)
	Message: Start

Info	2021-07-28 , 12:47:42.430
	at Tvsu.Engine.Task.Task.StartExecution()
	Message: Starting the task

Info	2021-07-28 , 12:47:42.430
	at Tvsu.Engine.Task.Task.StartExecution()
	Message: The current process is:FileDownloaderProcess

Info	2021-07-28 , 12:47:42.430
	at Tvsu.Engine.Task.Task.StartExecution()
	Message: Executing the PreProcess FileDownloaderProcess

Info	2021-07-28 , 12:47:42.445
	at Tvsu.Engine.Process.AbstractDownloaderProcess.GetUpdatesList(FileToDownloadBean[]& lstFileToDownloadBean, UpdateToDownloadBean[]& lstUpdateToDownloadBean)
	Message: The current session state is-> INSTALLATION

Info	2021-07-28 , 12:47:42.445
	at Tvsu.Engine.Task.Task.StartExecution()
	Message: Executing the StartProcess FileDownloaderProcess

Info	2021-07-28 , 12:47:42.445
	at Tvsu.Engine.Task.Task.Start()
	Message: ****The FileDownloaderProcess Start begin-->PackageId: 01lf02afar2w6jb0_s360_14itl, Bean Count: 1

Info	2021-07-28 , 12:47:42.445
	at Tvsu.Engine.Task.Task.Start()
